Paper ID,Title,Authors,Year,Publication Date,Venue,Citation Count,Source Database,Abstract,URL,Gen_AI_Technology
105013854504,"Enhancing security, privacy, and usability in social robots: A software development framework",Oruma S.O.,2026.0,2026-03-01,Computer Standards and Interfaces,0,Scopus,,https://doi.org/10.1016/j.csi.2025.104052,None
105012758861,Generative artificial intelligence and large language models in smart healthcare applications: Current status and future perspectives,Haque M.A.,2026.0,2026-02-01,Computational Biology and Chemistry,0,Scopus,,https://doi.org/10.1016/j.compbiolchem.2025.108611,"Generative AI, Large Language Model"
105016511823,AI in critical care: A roadmap to the future,Workum J.D.,2026.0,2026-02-01,Journal of Critical Care,0,Scopus,,https://doi.org/10.1016/j.jcrc.2025.155262,None
105008779739,Examination of Machine Learning Algorithms in Diagnosis of Neurological and Mental Diseases,Hamidi H.,2026.0,2026-02-01,International Journal of Engineering Transactions B Applications,0,Scopus,,https://doi.org/10.5829/ije.2026.39.02b.14,None
105019076240,Lived experiences of health professionals using digital health in Australian aged care: A scoping review,Pourazad N.,2026.0,2026-02-01,International Journal of Medical Informatics,0,Scopus,,https://doi.org/10.1016/j.ijmedinf.2025.106145,None
105015216707,Pedaling to wellness: The impact of dockless bike-sharing services on physical and mental health in China,Li X.,2026.0,2026-02-01,Journal of Development Economics,0,Scopus,,https://doi.org/10.1016/j.jdeveco.2025.103619,None
105019078892,Digital health services and rural healthcare access: Evidence from China,Wan X.,2026.0,2026-02-01,Health Policy and Technology,0,Scopus,,https://doi.org/10.1016/j.hlpt.2025.101123,None
105020378619,How does physician stress impact knowledge-sharing behaviors?Evidence from online physician communities,Xu S.,2026.0,2026-02-01,Computers in Human Behavior,0,Scopus,,https://doi.org/10.1016/j.chb.2025.108849,None
105019742782,Phase-sensitive individualized pharmacotherapy for alcohol use disorder,Müller C.P.,2026.0,2026-02-01,Neuropharmacology,0,Scopus,,https://doi.org/10.1016/j.neuropharm.2025.110745,None
105017629700,AI meets marketing research: Virtual interviewers and the challenges of regional and demographic adoption,Danó G.,2026.0,2026-02-01,International Journal of Information Management,0,Scopus,,https://doi.org/10.1016/j.ijinfomgt.2025.102985,None
105020294418,Smell to boost your brain: Ambient fragrances enhance mental performance,Cereghetti D.,2026.0,2026-02-01,Food Quality and Preference,0,Scopus,,https://doi.org/10.1016/j.foodqual.2025.105772,None
105013475510,A multi-scale transformer framework with consistency and dual-view for depression detection,Han D.,2026.0,2026-02-01,Biomedical Signal Processing and Control,0,Scopus,,https://doi.org/10.1016/j.bspc.2025.108461,None
105013110460,"Modulating the oral microbiome with dental biomaterials: A review of challenges, advances, and future perspectives",Choi W.,2026.0,2026-02-01,Biomaterials,0,Scopus,,https://doi.org/10.1016/j.biomaterials.2025.123610,None
105018887736,Say-one-thing-and-mean-another consumers? A multi-method study of functional demand mismatch in e-commerce AI assistants,Chen S.,2026.0,2026-02-01,Journal of Retailing and Consumer Services,0,Scopus,,https://doi.org/10.1016/j.jretconser.2025.104561,None
105013647934,TAKECare: A temporal-hierarchical framework with knowledge fusion for personalized clinical predictive modeling,Wu J.,2026.0,2026-02-01,Information Fusion,0,Scopus,,https://doi.org/10.1016/j.inffus.2025.103620,None
105018577886,State-of-the-art digital phenotyping methods for cardiometabolic risk prevention and management: a scoping review,Tan C.Y.H.,2026.0,2026-02-01,International Journal of Medical Informatics,0,Scopus,,https://doi.org/10.1016/j.ijmedinf.2025.106133,None
105019107804,Understanding service sabotage in employee-robot collaboration: The role of mind perception and collective psychological ownership,Yu G.,2026.0,2026-02-01,International Journal of Hospitality Management,0,Scopus,,https://doi.org/10.1016/j.ijhm.2025.104476,None
105017704052,The impact of generative AI shopping assistants on E-commerce consumer motivation and behavior: Consumer-AI interaction design,Xie G.,2026.0,2026-02-01,International Journal of Information Management,0,Scopus,,https://doi.org/10.1016/j.ijinfomgt.2025.102983,Generative AI
105019749011,AI makes you smarter but none the wiser: The disconnect between performance and metacognition,Fernandes D.,2026.0,2026-02-01,Computers in Human Behavior,0,Scopus,,https://doi.org/10.1016/j.chb.2025.108779,None
105018299414,Nano/micro-engineered metallic flexible electrodes: advancing the era of epidermal electronics,Zhu H.,2026.0,2026-02-01,International Journal of Extreme Manufacturing,0,Scopus,,https://doi.org/10.1088/2631-7990/ae02ca,None
105013126357,Data-efficient creativity evaluation in museum cultural creative products: a machine learning framework for data-driven decision-making in product development,Cheng H.,2026.0,2026-02-01,Expert Systems with Applications,0,Scopus,,https://doi.org/10.1016/j.eswa.2025.129014,None
105017584174,"Darker nights, happier lives? The impact of urban green space night-time accessibility on residents' subjective happiness: A case study of the main urban area of Hangzhou",Zheng Y.,2026.0,2026-02-01,Cities,0,Scopus,,https://doi.org/10.1016/j.cities.2025.106510,None
105017598063,Xiaoyao San reverses the pro-breast cancer effect of depression by inhibiting glutamate levels in intestinal flora,Wu Y.,2026.0,2026-01-30,Journal of Ethnopharmacology,1,Scopus,,https://doi.org/10.1016/j.jep.2025.120636,None
105015380055,"Examining photoperiod, chronotype, and adherence as predictors of morning light treatment effects on depression symptoms: A study of five clinical trials",Zalta A.K.,2026.0,2026-01-15,Journal of Affective Disorders,0,Scopus,,https://doi.org/10.1016/j.jad.2025.120314,None
105011860815,Theory-guided agent-based modeling for crime prediction and decision support,Moradi S.,2026.0,2026-01-15,Expert Systems with Applications,0,Scopus,,https://doi.org/10.1016/j.eswa.2025.129181,None
105018058555,The similarities and differences of multiple chronic diseases risk factors across depressive symptoms trajectories among middle-aged and older Chinese adults: A 10-year longitudinal cohort study,Zhang S.,2026.0,2026-01-15,Journal of Affective Disorders,0,Scopus,,https://doi.org/10.1016/j.jad.2025.120395,None
105020591741,Neurophysiological mechanisms and predictive modeling of SSRI treatment response in depression disorder based on multidimensional EEG features,Li G.,2026.0,2026-01-15,Journal of Affective Disorders,0,Scopus,,https://doi.org/10.1016/j.jad.2025.120424,None
105015865026,Whole exome sequencing analysis of suicidal thoughts and behaviors in a veteran cohort implicates inflammatory pathways and genes previously associated with psychiatric and neurodegenerative diseases,Garrett M.E.,2026.0,2026-01-15,Journal of Affective Disorders,0,Scopus,,https://doi.org/10.1016/j.jad.2025.120301,None
105018025961,Energy constraints and neural strategy transitions in Alzheimer's: A game-theoretic model,Kareva I.,2026.0,2026-01-07,Journal of Theoretical Biology,0,Scopus,,https://doi.org/10.1016/j.jtbi.2025.112283,None
105020244171,The Role of AI-Powered Chatbots in Mental Health Care for Anxiety and Depression,Naik D.,2026.0,2026-01-01,Lecture Notes in Networks and Systems,0,Scopus,,https://doi.org/10.1007/978-981-96-7505-0_20,None
105017689324,Enhancing healthcare worker mental health via artificial intelligence-driven work process improvements: a scoping review,Dave B.,2026.0,2026-01-01,International Journal of Medical Informatics,0,Scopus,,https://doi.org/10.1016/j.ijmedinf.2025.106122,None
105020251793,Artificial Intelligence and Robotics in Mental Health Care,Tumbala Gutti T.R.A.,2026.0,2026-01-01,Lecture Notes in Networks and Systems,0,Scopus,,https://doi.org/10.1007/978-981-96-7514-2_40,None
105016906489,Emotional AI Applied to Mental Health: An Ethical and Philosophical Analysis,Teixeira R.,2026.0,2026-01-01,Lecture Notes in Computer Science,0,Scopus,,https://doi.org/10.1007/978-3-032-04999-5_25,None
105020573251,Exploring the Future of Chronic Care: Preliminary Insights from a Qualitative Investigation of Artificial Intelligence Integration in Virtual Consultations,Dhunnoo P.,2026.0,2026-01-01,Lecture Notes in Networks and Systems,0,Scopus,,https://doi.org/10.1007/978-3-032-07989-3_21,None
105019218282,Healthcare Applications of Artificial Intelligence,El-Dahiyat F.,2026.0,2026-01-01,Lecture Notes in Networks and Systems,0,Scopus,,https://doi.org/10.1007/978-3-031-96631-6_24,None
105019369096,Redefining Care: Hospitals’ Pivotal Role in Sustainable Development,Niembro-García I.J.,2026.0,2026-01-01,Studies in Computational Intelligence,0,Scopus,,https://doi.org/10.1007/978-3-031-96328-5_18,None
105011354902,Enhancing Mental Health Diagnostics with Advanced Machine Learning Techniques: A Comparative Study,Vel D.V.T.,2026.0,2026-01-01,Communications in Computer and Information Science,0,Scopus,,https://doi.org/10.1007/978-3-031-92041-7_7,None
105019501578,Bridging the Gap in Psychological Support: Self Implemented Traditional Therapy Vs. AI-Based Therapeutic Chatbots,Sophia A.,2026.0,2026-01-01,Lecture Notes in Networks and Systems,0,Scopus,,https://doi.org/10.1007/978-3-032-01967-7_8,None
105012355163,Overview of Challenges Faced by Nigerians in Using Psychotherapy Apps Integrated with Artificial Intelligence Conversational Chatbots: Analysing User Reviews for Technological Advancement in Nigeria,Agwaonye C.,2026.0,2026-01-01,IFIP Advances in Information and Communication Technology,0,Scopus,,https://doi.org/10.1007/978-3-032-00777-3_4,None
105019771527,Artificial intelligence adoption challenges from healthcare providers’ perspectives: A comprehensive review and future directions,Abdelwanis M.,2026.0,2026-01-01,Safety Science,0,Scopus,,https://doi.org/10.1016/j.ssci.2025.107028,None
105019188881,The effectiveness of artificial agents on loneliness reduction in older adults: a systematic review and meta-analysis,Fu Z.,2026.0,2026-01-01,Archives of Gerontology and Geriatrics,0,Scopus,,https://doi.org/10.1016/j.archger.2025.106056,None
105019302593,Mental Health and Well-Being Using Technologies in Healthcare Activities: A Systematic Literature Review,Pinheiro S.,2026.0,2026-01-01,Studies in Systems Decision and Control,0,Scopus,,https://doi.org/10.1007/978-3-031-82291-9_23,None
105019641188,Analyzing Effectiveness and Interpretability of Machine Learning Models for Stress Detection,Cagnina L.C.,2026.0,2026-01-01,Communications in Computer and Information Science,0,Scopus,,https://doi.org/10.1007/978-3-032-00718-6_1,None
105017128166,AI-driven strategies for enhancing Mpox surveillance and response in Africa,Olawade D.B.,2026.0,2026-01-01,Journal of Virological Methods,0,Scopus,,https://doi.org/10.1016/j.jviromet.2025.115270,None
105020245655,Comparative Evaluation of LLAMA2 in Medical Applications,Hrishitha P.,2026.0,2026-01-01,Lecture Notes in Networks and Systems,0,Scopus,,https://doi.org/10.1007/978-981-96-7517-3_24,LLaMA
105010828356,Computational Linguistics and Media News: Linguistic Features and Lexical Choices with Time-frequency Statistical Analysis,Dursun A.D.,2026.0,2026-01-01,Lecture Notes in Computer Science,0,Scopus,,https://doi.org/10.1007/978-3-031-97576-9_15,None
105012405247,Towards a nuanced classification of mental fatigue: A comprehensive review of detection techniques and prospective research,He X.,2026.0,2026-01-01,Biomedical Signal Processing and Control,3,Scopus,,https://doi.org/10.1016/j.bspc.2025.108496,None
105015604916,Machine Learning Based Depression Prediction Using Gradient Boosting Algorithm,Satheesh M.M.,2026.0,2026-01-01,Communications in Computer and Information Science,0,Scopus,,https://doi.org/10.1007/978-3-032-00793-3_3,None
105018641919,AI-driven maternal and child healthcare nursing education: Network analysis of self-efficacy and usage demands,Zeng Q.,2026.0,2026-01-01,Nurse Education Today,0,Scopus,,https://doi.org/10.1016/j.nedt.2025.106899,None
105014106101,Prenatal mood disorders and their influence on neonatal well-being: A comprehensive review,Umate S.,2026.0,2026-01-01,Multidisciplinary Reviews,0,Scopus,,https://doi.org/10.31893/multirev.2026002,None
105017860153,"Ethical, data security, and resource allocation considerations in AI integration for healthcare during Hajj: task force insights and future directions",Sulaiman K.A.,2026.0,2026-01-01,International Journal of Medical Informatics,0,Scopus,,https://doi.org/10.1016/j.ijmedinf.2025.106123,None
105013474919,Survey on Data Mining and Machine Learning Methods Used in Analyzing Tweets,Sadasivuni S.T.,2026.0,2026-01-01,Communications in Computer and Information Science,0,Scopus,,https://doi.org/10.1007/978-3-032-00983-8_5,None
105015561929,Methods for investigating electronic health records and patient-provider interaction: A scoping review,Kraft van Ermel L.,2026.0,2026-01-01,International Journal of Medical Informatics,0,Scopus,,https://doi.org/10.1016/j.ijmedinf.2025.106106,None
105019648543,Identifying AI Challenges in Research Practices Through Research Ethics Reviews,Giouvanopoulou K.,2026.0,2026-01-01,Lecture Notes in Computer Science,0,Scopus,,https://doi.org/10.1007/978-3-032-01429-0_2,None
105015102496,Developing a machine learning prediction model for postpartum psychiatric admission: Findings from the born in Queensland study,Malani K.,2026.0,2026-01-01,Journal of Affective Disorders,0,Scopus,,https://doi.org/10.1016/j.jad.2025.120180,None
105014495594,Exploring Public Trust Through LLM-Driven Opinion Mining,Dey L.,2026.0,2026-01-01,Lecture Notes in Computer Science,0,Scopus,,https://doi.org/10.1007/978-3-032-02406-0_5,Large Language Model
105020590607,"Generative AI and employee well-being: Exploring the emotional, social, and cognitive impacts of adoption",Filippelli S.,2026.0,2026-01-01,Journal of Innovation and Knowledge,0,Scopus,,https://doi.org/10.1016/j.jik.2025.100844,Generative AI
105017961744,Multi-masked Querying Network for Robust Emotion Recognition from Incomplete Multi-modal Physiological Signals,Xu G.X.,2026.0,2026-01-01,Lecture Notes in Computer Science,0,Scopus,,https://doi.org/10.1007/978-3-032-04984-1_33,None
105017610673,Psychosocial challenges and substance use among suicidal autistic individuals on social media: LLM-assisted keyword generation with human-in-the-loop refinement,Sazzed S.,2026.0,2026-01-01,International Journal of Medical Informatics,0,Scopus,,https://doi.org/10.1016/j.ijmedinf.2025.106110,Large Language Model
105020387748,Psychological Self-Assessment Through Digital Platforms: A Novel Approach for Early Detection of Emotional Disorders in Educational Settings,Morales-Gómez de la Torre M.F.,2026.0,2026-01-01,Lecture Notes in Networks and Systems,0,Scopus,,https://doi.org/10.1007/978-3-031-97015-3_6,None
105017239334,A computational model for linking healthcare architectural variables with health outcomes using systems engineering,Golgolnia T.,2026.0,2026-01-01,Building and Environment,0,Scopus,,https://doi.org/10.1016/j.buildenv.2025.113763,None
105014494397,A Framework for Developing Smart Mobile Healthcare Companions for Chronic Diseases Using a Chatbot and Bayesian Reputation Model,Jimeno M.,2026.0,2026-01-01,Lecture Notes in Computer Science,0,Scopus,,https://doi.org/10.1007/978-3-032-02406-0_8,None
105020237578,RAG-Based Chatbots for Document Query—A Comprehensive Review,Salunke M.,2026.0,2026-01-01,Lecture Notes in Networks and Systems,0,Scopus,,https://doi.org/10.1007/978-981-96-7499-2_21,None
105019346182,"Do teachers practice what they believe? Exploring discrepancies between teachers’ classroom management self-efficacy, self-reported strategies, and AI-observed behaviors in K-12 education",Shi Y.,2026.0,2026-01-01,Teaching and Teacher Education,0,Scopus,,https://doi.org/10.1016/j.tate.2025.105280,None
105020242509,"Legal Requirements, Trust Issues and Engineering Challenges - A Multi-disciplinary Case for User-Specific Explainability",Fairhurst M.,2026.0,2026-01-01,Communications in Computer and Information Science,0,Scopus,,https://doi.org/10.1007/978-3-032-08330-2_17,None
105020388111,Technological Tools to Foster Empathy and Emotional Intelligence in Early Education,Barrera-Gutiérrez M.I.,2026.0,2026-01-01,Lecture Notes in Networks and Systems,0,Scopus,,https://doi.org/10.1007/978-3-031-97015-3_22,None
105015368968,Concurrent Design Facility Definition for Advancing the Integration of Smart Automation in Human Space Applications,Vizitiu C.,2026.0,2026-01-01,IFIP Advances in Information and Communication Technology,0,Scopus,,https://doi.org/10.1007/978-3-032-03538-7_8,None
105019172213,The Influence of Healthcare Chatbots’ Anthropomorphic Design on Use Intention: The Mediating Role of Trust,He M.,2026.0,2026-01-01,Lecture Notes in Computer Science,0,Scopus,,https://doi.org/10.1007/978-3-032-06164-5_14,None
105018574125,The spillover effect of participating in crowdsourcing contests: Empirical evidence from online health communities,Yan Z.,2026.0,2026-01-01,Information and Management,0,Scopus,,https://doi.org/10.1016/j.im.2025.104264,None
105011988746,Developing and validating an ethical risk scale for service robots in hospitality,Lin B.,2026.0,2026-01-01,International Journal of Hospitality Management,3,Scopus,,https://doi.org/10.1016/j.ijhm.2025.104383,None
105019695622,“Unseen strategies” what can the experience of Aphantasia teach us about cognitive strategies in memory?,Hayes S.J.,2026.0,2026-01-01,New Ideas in Psychology,0,Scopus,,https://doi.org/10.1016/j.newideapsych.2025.101215,None
105000250766,Optimizing the assignment decisions in the refugee resettlement process,de Armas J.,2026.0,2026-01-01,International Transactions in Operational Research,0,Scopus,,https://doi.org/10.1111/itor.70017,None
105013956872,Machine learning-based risk prediction models for depressive symptoms in Chinese community-dwelling individuals with multimorbidity: A longitudinal study,Xin B.,2026.0,2026-01-01,Journal of Affective Disorders,0,Scopus,,https://doi.org/10.1016/j.jad.2025.120075,None
105017223133,Affective State and Pain Estimation Through Facial Emotion Analysis,Asaju C.B.,2026.0,2026-01-01,Lecture Notes in Computer Science,0,Scopus,,https://doi.org/10.1007/978-3-032-00652-3_16,None
105014435278,Transcultural prediction model for late-life depression based on multi-cohort machine learning and explainable AI,Liu L.,2026.0,2026-01-01,Journal of Affective Disorders,0,Scopus,,https://doi.org/10.1016/j.jad.2025.120169,None
105020238444,Deep Learning for Uncovering of Fraud: A Design for Automated Financial Protection,Singh A.,2026.0,2026-01-01,Lecture Notes in Networks and Systems,0,Scopus,,https://doi.org/10.1007/978-981-96-7520-3_33,None
105016401810,Shared decision-making between pediatricians and children (or their parents) with chronic disease in the Maldives: A multi-center exploratory study,Wijngaarde R.O.,2026.0,2026-01-01,Patient Education and Counseling,0,Scopus,,https://doi.org/10.1016/j.pec.2025.109342,None
105020242741,Predicting Satisfaction of Counterfactual Explanations from Human Ratings of Explanatory Qualities,Domnich M.,2026.0,2026-01-01,Communications in Computer and Information Science,0,Scopus,,https://doi.org/10.1007/978-3-032-08317-3_10,None
105014544434,"The gender difference in the comorbidity of chronic pain and depression, a longitudinal study",Luo X.,2026.0,2026-01-01,Journal of Affective Disorders,0,Scopus,,https://doi.org/10.1016/j.jad.2025.120109,None
105014536190,Longitudinal machine learning prediction of non-suicidal self-injury among Chinese adolescents: A prospective multicenter Cohort study,Guo X.,2026.0,2026-01-01,Journal of Affective Disorders,0,Scopus,,https://doi.org/10.1016/j.jad.2025.120110,None
105014494161,ReflectAI: Design and Evaluation of an AI Coach to Support Public Servants’ Self-Reflection,Näscher H.H.,2026.0,2026-01-01,Lecture Notes in Computer Science,0,Scopus,,https://doi.org/10.1007/978-3-032-02515-9_7,None
105020381990,Evaluation of the Impact of Psychoeducational and Pedagogical Programmers on Academic Performance,Torres-Chiliquinga L.A.,2026.0,2026-01-01,Lecture Notes in Networks and Systems,0,Scopus,,https://doi.org/10.1007/978-3-031-97015-3_34,None
105009363579,Wearable sensors in Industry 4.0: Preventing work-related musculoskeletal disorders,Alenjareghi M.J.,2026.0,2026-01-01,Sensors International,3,Scopus,,https://doi.org/10.1016/j.sintl.2025.100343,None
105015808670,Assessing the Immersive Experience with Physiological Measures: A Systematic Literature Review,Bosta A.,2026.0,2026-01-01,Lecture Notes in Computer Science,0,Scopus,,https://doi.org/10.1007/978-3-032-03805-0_10,None
105019649109,Multimodal Analysis of Neuropsychological Tests from EEG and fMRI Data,Salazar A.,2026.0,2026-01-01,Lecture Notes in Computer Science,0,Scopus,,https://doi.org/10.1007/978-3-032-02728-3_14,None
105012156820,"Healthy Aging in Place: Technology Utilization Among Older Adults in Khlong Mahasawat, Nakhon Pathom Province, Thailand",Felix M.S.,2026.0,2026-01-01,Journal of Population and Social Studies,0,Scopus,,https://doi.org/10.25133/JPSSv342026.003,None
105017601851,Increasing immersive virtual reality platform loyalty: The role of embodiment,Lin Y.,2026.0,2026-01-01,Information and Management,0,Scopus,,https://doi.org/10.1016/j.im.2025.104255,None
105014931041,Security practices and insider threats in Spanish healthcare centers: a survey-based risk assessment,Herrera Montano I.,2026.0,2026-01-01,International Journal of Medical Informatics,0,Scopus,,https://doi.org/10.1016/j.ijmedinf.2025.106107,None
105014761066,VR- or lecture-based training? The role of culture in safety training outcomes,Rey-Becerra E.,2026.0,2026-01-01,Applied Ergonomics,0,Scopus,,https://doi.org/10.1016/j.apergo.2025.104626,None
https://openalex.org/W4386964793,The Role of Artificial Intelligence in Mental Health Care,Usha Rana; R Singh,2023.0,2023-09-21,,5,OpenAlex,,https://openalex.org/W4386964793,None
https://openalex.org/W4386958277,Revolutionizing healthcare: the role of artificial intelligence in clinical practice,Shuroug A. Alowais; Sahar S. Alghamdi; Nada Alsuhebany; Tariq Alqahtani; Abdulrahman Alshaya; Sumaya N. Almohareb; Atheer Aldairem; Mohammed Alrashed; Khalid Bin Saleh; Hisham A. Badreldin; Majed S. Al Yami; Shmeylan Al Harbi; Abdulkareem Albekairy,2023.0,2023-09-22,BMC Medical Education,2040,OpenAlex,,https://openalex.org/W4386958277,None
https://openalex.org/W4392922283,Artificial intelligence in positive mental health: a narrative review,Anoushka Thakkar; Ankita Gupta; Avinash De Sousa,2024.0,2024-03-18,Frontiers in Digital Health,124,OpenAlex,,https://openalex.org/W4392922283,None
https://openalex.org/W4220882633,Conversational Artificial Intelligence in Psychotherapy: A New Therapeutic Tool or Agent?,Jana Sedláková; Manuel Trachsel,2022.0,2022-04-01,The American Journal of Bioethics,150,OpenAlex,,https://openalex.org/W4220882633,None
https://openalex.org/W4319293695,Artificial intelligence (<scp>AI</scp>) and machine learning (<scp>ML</scp>) based decision support systems in mental health: An integrative review,Oliver Higgins; Brooke Short; Stephan K. Chalup; Rhonda Wilson,2023.0,2023-02-06,International Journal of Mental Health Nursing,106,OpenAlex,,https://openalex.org/W4319293695,None
https://openalex.org/W2889335577,Using Psychological Artificial Intelligence (Tess) to Relieve Symptoms of Depression and Anxiety: Randomized Controlled Trial,Russell Fulmer; Angela Joerin; Breanna Gentile; Lysanne Lakerink; Michiel Rauws,2018.0,2018-08-27,JMIR Mental Health,599,OpenAlex,,https://openalex.org/W2889335577,None
https://openalex.org/W4386459994,A Call to Address AI “Hallucinations” and How Healthcare Professionals Can Mitigate Their Risks,Rami Hatem; Brianna Simmons; Joseph Thornton,2023.0,2023-09-05,Cureus,125,OpenAlex,,https://openalex.org/W4386459994,None
https://openalex.org/W4297965481,Natural Language Processing for Smart Healthcare,Binggui Zhou; Guanghua Yang; Zheng Shi; Shaodan Ma,2022.0,2022-09-28,IEEE Reviews in Biomedical Engineering,159,OpenAlex,,https://openalex.org/W4297965481,None
https://openalex.org/W2802884616,Physician Burnout in the Electronic Health Record Era: Are We Ignoring the Real Cause?,N. Lance Downing; David W. Bates; Chris Longhurst,2018.0,2018-05-07,Annals of Internal Medicine,391,OpenAlex,,https://openalex.org/W2802884616,None
https://openalex.org/W4321606060,The promise of large language models in health care,Anmol Arora; Ananya Arora,2023.0,2023-02-01,The Lancet,126,OpenAlex,,https://openalex.org/W4321606060,Large Language Model
https://openalex.org/W4394746513,"Roles, Users, Benefits, and Limitations of Chatbots in Health Care: Rapid Review",Moustafa Laymouna; Yuanchao Ma; David Lessard; Tibor Schuster; Kim Engler; Bertrand Lebouché,2024.0,2024-04-12,Journal of Medical Internet Research,110,OpenAlex,,https://openalex.org/W4394746513,None
https://openalex.org/W4388524014,Your robot therapist is not your therapist: understanding the role of AI-powered mental health chatbots,Zoha Khawaja; Jean‐Christophe Bélisle‐Pipon,2023.0,2023-11-08,Frontiers in Digital Health,105,OpenAlex,,https://openalex.org/W4388524014,None
https://openalex.org/W2966152549,The utility of artificial intelligence in suicide risk prediction and the management of suicidal behaviors,Trehani M. Fonseka; Venkat Bhat; Sidney H. Kennedy,2019.0,2019-07-26,Australian & New Zealand Journal of Psychiatry,111,OpenAlex,,https://openalex.org/W2966152549,None
https://openalex.org/W4288949490,Artificial intelligence in nursing and midwifery: A systematic review,Siobhán O’Connor; Yongyang Yan; Friederike J.S. Thilo; Heike Felzmann; Dawn Dowding; Jung Jae Lee,2022.0,2022-07-31,Journal of Clinical Nursing,188,OpenAlex,,https://openalex.org/W4288949490,None
https://openalex.org/W4385564356,Could artificial intelligence write mental health nursing care plans?,Samuel Woodnutt; Chris Allen; Jasmine Snowden; M. Flynn; Simon J. Hall; Paula Libberton; Francesca Purvis,2023.0,2023-08-04,Journal of Psychiatric and Mental Health Nursing,65,OpenAlex,,https://openalex.org/W4385564356,None
https://openalex.org/W4388938015,A Comprehensive Review on the Use of Artificial Intelligence in Mental Health Care,Amit Mittal; Lalit Dumka; Lalit Mohan,2023.0,2023-07-06,,31,OpenAlex,,https://openalex.org/W4388938015,None
https://openalex.org/W3036614995,Recent advances of HCI in decision-making tasks for optimized clinical workflows and precision medicine,Leonardo Rundo; Roberto Pirrone; Salvatore Vitabile; Evis Sala; Orazio Gambino,2020.0,2020-06-16,Journal of Biomedical Informatics,97,OpenAlex,,https://openalex.org/W3036614995,None
https://openalex.org/W2052176508,An updated coronary risk profile. A statement for health professionals.,Keaven M. Anderson; P W Wilson; Patricia M. Odell; William B. Kannel,1991.0,1991-01-01,Circulation,1841,OpenAlex,,https://openalex.org/W2052176508,None
https://openalex.org/W3091873367,The Future of Telepsychiatry in India,Ferose Azeez Ibrahim; Erika Pahuja; Damodharan Dinakaran; Narayana Manjunatha; Channaveerachari Naveen Kumar; Suresh Bada Math,2020.0,2020-10-01,Indian Journal of Psychological Medicine,32,OpenAlex,,https://openalex.org/W3091873367,None
https://openalex.org/W4402350084,Artificial intelligence for enhancing resilience,Nitin Rane; Saurabh Choudhary; Jayesh Rane,2024.0,2024-09-09,Journal of Applied Artificial Intelligence,73,OpenAlex,,https://openalex.org/W4402350084,None
https://openalex.org/W1581514961,Transparent Reporting of a multivariable prediction model for Individual Prognosis Or Diagnosis (TRIPOD),Gary S. Collins; Johannes B. Reitsma; Douglas G. Altman; Karel G.M. Moons,2015.0,2015-05-18,Annals of Internal Medicine,472,OpenAlex,,https://openalex.org/W1581514961,None
https://openalex.org/W4407833429,Exploring the Ethical Challenges of Conversational AI in Mental Health Care: Scoping Review,Mehrdad Rahsepar Meadi; Tomas Sillekens; Suzanne Metselaar; Anton J.L.M. van Balkom; Justin Bernstein; Neeltje M. Batelaan,2025.0,2025-02-21,JMIR Mental Health,31,OpenAlex,,https://openalex.org/W4407833429,None
https://openalex.org/W4389435613,The Adoption of AI in Mental Health Care–Perspectives From Mental Health Professionals: Qualitative Descriptive Study,Melody Zhang; Jillian Scandiffio; Sarah Younus; Tharshini Jeyakumar; Inaara Karsan; Rebecca Charow; Mohammad Salhia; David Wiljer,2023.0,2023-12-07,JMIR Formative Research,31,OpenAlex,,https://openalex.org/W4389435613,None
https://openalex.org/W3041914866,Telepsychiatry and other cutting edge technologies in Covid-19 pandemic: bridging the distance in mental health assistance,Francesco Di Carlo; Antonella Sociali; Elena Picutti; Mauro Pettorruso; Federica Vellante; Valeria Verrastro; Giovanni Martinotti; Massimo Di Giannantonio,2020.0,2020-05-21,,30,OpenAlex,,https://openalex.org/W3041914866,None
https://openalex.org/W4394573140,"Redefining Healthcare With Artificial Intelligence (AI): The Contributions of ChatGPT, Gemini, and Co-pilot",Anas Alhur,2024.0,2024-04-07,Cureus,59,OpenAlex,,https://openalex.org/W4394573140,"ChatGPT, Gemini"
https://openalex.org/W3085531206,Telepsychiatry and the Role of Artificial Intelligence in Mental Health in Post-COVID-19 India: A Scoping Review on Opportunities,M Thenral; Arunkumar Annamalai,2020.0,2020-09-01,Indian Journal of Psychological Medicine,24,OpenAlex,,https://openalex.org/W3085531206,None
https://openalex.org/W4393175774,A review of emerging trends in telemedicine: Healthcare delivery transformations,Ehizogie Paul Adeghe; Chioma Anthonia Okolo; Olumuyiwa Tolulope Ojeyinka,2024.0,2024-03-25,International Journal of Life Science Research Archive,40,OpenAlex,,https://openalex.org/W4393175774,None
https://openalex.org/W4389482466,Treating Psychological Depression Utilising Artificial Intelligence: AI for Precision Medicine- Focus on Procedures,Marwa M. Eid; Wang Yundong; George Mensah; Pramila Thapa,2023.0,2023-12-08,Mesopotamian Journal of Artificial Intelligence in Healthcare,23,OpenAlex,,https://openalex.org/W4389482466,None
